Symbol;OrdenN;Fecha;Accion;Precio;Profit;Num_Shares;Dias_Posicion;Capital_Actual;Signal;TakeProfit;StopLoss;Entry_Price;Comentario;Threshold_Buy;Threshold_Buy_Grados
AAPL;1;2020-01-02;BUY;72.53851;0.0;137.85780821800722;0;10000.0;0.7048398852348328;73.62658764999999;70.3623547;72.53851;;0.51;1.5
AAPL;2;2020-01-09;SELL_TAKEPROFIT;74.77973;308.9696769343619;137.85780821800722;5;10308.969676934363;0.6878170371055603;73.62658764999999;70.3623547;72.53851;;0.51;1.5
AAPL;3;2020-01-10;BUY;74.94881;0.0;137.5468093080379;0;10308.969676934363;0.694567859172821;76.07304214999999;72.7003457;74.94881;;0.51;1.5
AAPL;4;2020-01-13;SELL_TAKEPROFIT;76.55005;220.24545293640318;137.5468093080379;1;10529.215129870767;0.7191711664199829;76.07304214999999;72.7003457;74.94881;;0.51;1.5
AAPL;5;2020-01-14;BUY;75.51637;0.0;139.42957175868978;0;10529.215129870767;0.668973445892334;76.64911554999999;73.25087889999999;75.51637;;0.51;1.5
AAPL;6;2020-01-17;SELL_TAKEPROFIT;76.97753;203.7289130709281;139.42957175868978;3;10732.944042941695;0.666057288646698;76.64911554999999;73.25087889999999;75.51637;;0.51;1.5
AAPL;7;2020-01-21;BUY;76.45586;0.0;140.38092100385367;0;10732.944042941695;0.6211578249931335;77.6026979;74.1621842;76.45586;;0.51;1.5
AAPL;8;2020-01-28;SELL_PATIENCE;76.72637;37.97444294075268;140.38092100385367;5;10770.918485882448;0.5280875563621521;77.6026979;74.1621842;76.45586;;0.51;1.5
AAPL;9;2020-01-29;BUY;78.33243;0.0;137.50267272293797;0;10770.918485882448;0.6009315848350525;79.50741645;75.9824571;78.33243;;0.51;1.5
AAPL;10;2020-01-31;SELL_STOPLOSS;74.75076;-492.4891978115656;137.50267272293797;2;10278.429288070884;0.44860976934432983;79.50741645;75.9824571;78.33243;;0.51;1.5
AAPL;11;2020-02-05;BUY;77.63444;0.0;132.39522675852217;0;10278.429288070884;0.5662673711776733;78.7989566;75.3054068;77.63444;;0.51;1.5
AAPL;12;2020-02-12;SELL_TAKEPROFIT;79.21069;208.6879761781208;132.39522675852217;5;10487.117264249004;0.6408603191375732;78.7989566;75.3054068;77.63444;;0.51;1.5
AAPL;13;2020-02-13;BUY;78.64661;0.0;133.34480995746677;0;10487.117264249004;0.6127592921257019;79.82630914999999;76.2872117;78.64661;;0.51;1.5
AAPL;14;2020-02-21;SELL_STOPLOSS;75.78519;-381.55550610849394;133.34480995746677;5;10105.56175814051;0.41023412346839905;79.82630914999999;76.2872117;78.64661;;0.51;1.5
AAPL;15;2020-03-26;BUY;62.56483;0.0;161.52144516560676;0;10105.56175814051;0.5880641341209412;63.50330244999999;60.687885099999995;62.56483;;0.51;1.5
AAPL;16;2020-03-27;SELL_STOPLOSS;59.97451;-418.3922298413743;161.52144516560676;1;9687.169528299135;0.568647027015686;63.50330244999999;60.687885099999995;62.56483;;0.51;1.5
AAPL;17;2020-03-30;BUY;61.68605;0.0;157.03987414170845;0;9687.169528299135;0.6305704116821289;62.61134075;59.8354685;61.68605;;0.51;1.5
AAPL;18;2020-04-01;SELL_STOPLOSS;58.32104;-528.4407468855901;157.03987414170845;2;9158.728781413545;0.5086491107940674;62.61134075;59.8354685;61.68605;;0.51;1.5
AAPL;19;2020-04-06;BUY;63.54044;0.0;144.14015360003089;0;9158.728781413545;0.6962469220161438;64.49354659999999;61.63422679999999;63.54044;;0.51;1.5
AAPL;20;2020-04-09;SELL_TAKEPROFIT;64.87675;192.61592865725794;144.14015360003089;3;9351.344710070804;0.7316617369651794;64.49354659999999;61.63422679999999;63.54044;;0.51;1.5
AAPL;21;2020-04-13;BUY;66.15014;0.0;141.36545606813235;0;9351.344710070804;0.7893067598342896;67.14239209999998;64.16563579999999;66.15014;;0.51;1.5
AAPL;22;2020-04-14;SELL_TAKEPROFIT;69.4909;472.26806101417424;141.36545606813235;1;9823.612771084978;0.8402711749076843;67.14239209999998;64.16563579999999;66.15014;;0.51;1.5
AAPL;23;2020-04-15;BUY;68.85665;0.0;142.6675966821647;0;9823.612771084978;0.836532473564148;69.88949975;66.7909505;68.85665;;0.51;1.5
AAPL;24;2020-04-21;SELL_STOPLOSS;64.96874;-554.6787758165557;142.6675966821647;4;9268.933995268422;0.5237420797348022;69.88949975;66.7909505;68.85665;;0.51;1.5
AAPL;25;2020-04-22;BUY;66.84008;0.0;138.6732929593804;0;9268.933995268422;0.5272423028945923;67.84268119999999;64.8348776;66.84008;;0.51;1.5
